idx,topic,group,perplexity,log_perplexity,token_count,source_file,source_key
1190,Is There Really a Santa Claus?,Whole Clean Corpus,105.5815784551254,4.659483909606934,48,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1190
1191,Is There Really a Santa Claus?,Whole Clean Corpus,120.13678424962853,4.788630962371826,34,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1191
1192,Should Students Have to Wear School Uniforms?,Whole Clean Corpus,35.94094704019231,3.5818772315979004,205,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1192
1193,Should Students Have to Wear School Uniforms?,Whole Clean Corpus,37.44395092489911,3.62284517288208,221,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1193
1194,Should Students Have to Wear School Uniforms?,Whole Clean Corpus,48.674229289688874,3.8851497173309326,185,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1194
1195,Should Students Have to Wear School Uniforms?,Whole Clean Corpus,34.48290472423079,3.54046368598938,215,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1195
1196,Should Students Have to Wear School Uniforms?,Whole Clean Corpus,36.100701381710635,3.5863122940063477,255,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1196
1197,Should Students Have to Wear School Uniforms?,Whole Clean Corpus,43.32733840662594,3.7687838077545166,310,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1197
1198,Should Students Have to Wear School Uniforms?,Whole Clean Corpus,41.22176873074823,3.718966484069824,243,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1198
1199,Should Students Have to Wear School Uniforms?,Whole Clean Corpus,40.82694341548872,3.7093422412872314,224,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1199
1200,Should Students Have to Wear School Uniforms?,Whole Clean Corpus,32.257354421624854,3.4737460613250732,147,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1200
1201,Should Students Have to Wear School Uniforms?,Whole Clean Corpus,35.77759171946372,3.577321767807007,238,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1201
1202,Should Students Have to Wear School Uniforms?,Whole Clean Corpus,17.642226936539384,2.870295286178589,288,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1202
1203,Should Students Have to Wear School Uniforms?,Whole Clean Corpus,41.2518043164521,3.7196948528289795,300,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1203
1204,Should Students Have to Wear School Uniforms?,Whole Clean Corpus,44.9958512699538,3.806570291519165,215,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1204
1205,Should Students Have to Wear School Uniforms?,Whole Clean Corpus,62.06862236552993,4.128240585327148,222,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1205
1206,Should Students Have to Wear School Uniforms?,Whole Clean Corpus,47.91424731979523,3.869412899017334,199,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1206
1207,Should Students Have to Wear School Uniforms?,Whole Clean Corpus,33.20478166232254,3.5026938915252686,324,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1207
1208,Should Students Have to Wear School Uniforms?,Whole Clean Corpus,43.977873739424126,3.783686637878418,101,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1208
1209,Should Students Have to Wear School Uniforms?,Whole Clean Corpus,33.0211975710945,3.497149705886841,83,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1209
1210,Should Students Have to Wear School Uniforms?,Whole Clean Corpus,41.93049692765652,3.736013412475586,90,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1210
1211,Should Students Have to Wear School Uniforms?,Whole Clean Corpus,37.71498793168797,3.6300575733184814,148,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1211
1212,Should Students Have to Wear School Uniforms?,Whole Clean Corpus,31.576783210342263,3.4524221420288086,214,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1212
1213,Should Students Have to Wear School Uniforms?,Whole Clean Corpus,31.534110464831514,3.4510698318481445,85,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1213
1214,Should Students Have to Wear School Uniforms?,Whole Clean Corpus,46.7607815858681,3.8450448513031006,103,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1214
1215,Should Students Have to Wear School Uniforms?,Whole Clean Corpus,27.424601289285228,3.3114404678344727,215,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1215
1216,Should Students Have to Wear School Uniforms?,Whole Clean Corpus,29.590837270420103,3.387464761734009,269,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1216
1217,Should Students Have to Wear School Uniforms?,Whole Clean Corpus,56.777478829492075,4.039139747619629,103,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1217
1218,Should Students Have to Wear School Uniforms?,Whole Clean Corpus,41.99427632066903,3.7375333309173584,185,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1218
1219,Should Students Have to Wear School Uniforms?,Whole Clean Corpus,32.452085199693066,3.479764699935913,95,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1219
1220,Should Students Have to Wear School Uniforms?,Whole Clean Corpus,43.26803293775742,3.767414093017578,103,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1220
1221,Should Students Have to Wear School Uniforms?,Whole Clean Corpus,32.31722088913806,3.475600242614746,139,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1221
1222,Should Students Have to Wear School Uniforms?,Whole Clean Corpus,15.150261863774341,2.718017816543579,92,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1222
1223,Should Students Have to Wear School Uniforms?,Whole Clean Corpus,33.30973177672411,3.505849599838257,124,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1223
1224,Should Students Have to Wear School Uniforms?,Whole Clean Corpus,29.795317311701094,3.3943512439727783,99,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1224
1225,Should Students Have to Wear School Uniforms?,Whole Clean Corpus,48.40399758727973,3.879582405090332,165,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1225
1226,Should Students Have to Wear School Uniforms?,Whole Clean Corpus,29.8371807201735,3.3957552909851074,169,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1226
1227,Should Students Have to Wear School Uniforms?,Whole Clean Corpus,44.65294017646918,3.798920154571533,117,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1227
1228,Should Students Have to Wear School Uniforms?,Whole Clean Corpus,54.548290851218454,3.999086380004883,198,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1228
1229,Should Students Have to Wear School Uniforms?,Whole Clean Corpus,41.80496282796299,3.7330150604248047,212,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1229
1230,Should Students Have to Wear School Uniforms?,Whole Clean Corpus,14.124994404486714,2.6479458808898926,79,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1230
1231,Should Students Have to Wear School Uniforms?,Whole Clean Corpus,39.33542757949441,3.6721255779266357,112,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1231
1232,Should Students Have to Wear School Uniforms?,Whole Clean Corpus,31.361909156431697,3.445594072341919,163,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1232
1233,Should Students Have to Wear School Uniforms?,Whole Clean Corpus,25.420565450430185,3.23555850982666,192,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1233
1234,Should Students Have to Wear School Uniforms?,Whole Clean Corpus,70.32897258363944,4.253183841705322,149,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1234
1235,Should Students Have to Wear School Uniforms?,Whole Clean Corpus,40.57753731462575,3.703214645385742,151,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1235
1236,Should Students Have to Wear School Uniforms?,Whole Clean Corpus,41.70397893500604,3.7305965423583984,148,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1236
1237,Should Humans Colonize Space?,Whole Clean Corpus,27.223023888530804,3.304063081741333,130,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1237
1238,Should Humans Colonize Space?,Whole Clean Corpus,40.65917484650051,3.7052245140075684,93,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1238
1239,Should Humans Colonize Space?,Whole Clean Corpus,70.36483113679165,4.253693580627441,78,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1239
1240,Should Humans Colonize Space?,Whole Clean Corpus,65.23963658704707,4.178067207336426,102,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1240
1241,Should Humans Colonize Space?,Whole Clean Corpus,63.7887108708115,4.155576229095459,167,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1241
1242,Should Humans Colonize Space?,Whole Clean Corpus,59.054750305947834,4.078464984893799,91,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1242
1243,Should Humans Colonize Space?,Whole Clean Corpus,39.70413640248849,3.681455373764038,103,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1243
1244,Should Humans Colonize Space?,Whole Clean Corpus,27.363729803136717,3.309218406677246,63,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1244
1245,Should Humans Colonize Space?,Whole Clean Corpus,79.73262094048489,4.378678798675537,47,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1245
1246,Should Humans Colonize Space?,Whole Clean Corpus,107.93549859498124,4.6815338134765625,40,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1246
1247,Should Humans Colonize Space?,Whole Clean Corpus,49.28495049235341,3.8976187705993652,160,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1247
1248,Should Humans Colonize Space?,Whole Clean Corpus,42.612745412163214,3.7521533966064453,153,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1248
1249,Should Humans Colonize Space?,Whole Clean Corpus,84.82419706806645,4.44058084487915,47,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1249
1250,Should Humans Colonize Space?,Whole Clean Corpus,31.95022673706271,3.464179277420044,100,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1250
1251,Should Humans Colonize Space?,Whole Clean Corpus,27.636387212953093,3.3191332817077637,67,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1251
1252,Should Humans Colonize Space?,Whole Clean Corpus,31.409148652321317,3.447099208831787,21,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1252
1253,Should Humans Colonize Space?,Whole Clean Corpus,39.393832036195015,3.6736092567443848,87,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1253
1254,Should Humans Colonize Space?,Whole Clean Corpus,29.938338440254903,3.399139881134033,28,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1254
1255,Should Humans Colonize Space?,Whole Clean Corpus,39.93298571592327,3.6872026920318604,77,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1255
1256,Should Humans Colonize Space?,Whole Clean Corpus,27.750546645640714,3.3232555389404297,57,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1256
1257,Should Humans Colonize Space?,Whole Clean Corpus,32.29154253988984,3.4748053550720215,151,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1257
1258,Should Humans Colonize Space?,Whole Clean Corpus,48.59637671757192,3.8835489749908447,33,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1258
1259,Should Humans Colonize Space?,Whole Clean Corpus,25.739164303965246,3.248013734817505,136,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1259
1260,Should Humans Colonize Space?,Whole Clean Corpus,44.198023752365515,3.788680076599121,57,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1260
1261,Should Humans Colonize Space?,Whole Clean Corpus,26.907694350347118,3.292412281036377,190,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1261
1262,Should Humans Colonize Space?,Whole Clean Corpus,31.493282379312515,3.4497742652893066,80,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1262
1263,Should Humans Colonize Space?,Whole Clean Corpus,27.792167548187585,3.324754238128662,120,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1263
1264,Should Humans Colonize Space?,Whole Clean Corpus,87.9393084798752,4.476646900177002,56,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1264
1265,Do Standardized Tests Improve Education in America?,Whole Clean Corpus,39.41432179798141,3.6741292476654053,212,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1265
1266,Do Standardized Tests Improve Education in America?,Whole Clean Corpus,47.09614779064147,3.852191209793091,214,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1266
1267,Do Standardized Tests Improve Education in America?,Whole Clean Corpus,40.3655359674983,3.6979763507843018,191,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1267
1268,Do Standardized Tests Improve Education in America?,Whole Clean Corpus,52.3506160451446,3.957963705062866,216,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1268
1269,Do Standardized Tests Improve Education in America?,Whole Clean Corpus,31.59991167472211,3.4531543254852295,299,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1269
1270,Do Standardized Tests Improve Education in America?,Whole Clean Corpus,49.384341861981476,3.8996334075927734,192,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1270
1271,Do Standardized Tests Improve Education in America?,Whole Clean Corpus,33.636310897693164,3.515606164932251,162,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1271
1272,Do Standardized Tests Improve Education in America?,Whole Clean Corpus,95.25151685561012,4.556520938873291,82,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1272
1273,Do Standardized Tests Improve Education in America?,Whole Clean Corpus,42.12690688908041,3.7406866550445557,163,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1273
1274,Do Standardized Tests Improve Education in America?,Whole Clean Corpus,41.918722104066,3.7357325553894043,189,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1274
1275,Do Standardized Tests Improve Education in America?,Whole Clean Corpus,47.97177704376305,3.870612859725952,261,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1275
1276,Do Standardized Tests Improve Education in America?,Whole Clean Corpus,53.180710978277276,3.973695755004883,254,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1276
1277,Do Standardized Tests Improve Education in America?,Whole Clean Corpus,44.93646894462956,3.8052496910095215,340,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1277
1278,Do Standardized Tests Improve Education in America?,Whole Clean Corpus,41.85589570642735,3.7342326641082764,163,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1278
1279,Do Standardized Tests Improve Education in America?,Whole Clean Corpus,93.23870505016232,4.535162925720215,63,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1279
1280,Do Standardized Tests Improve Education in America?,Whole Clean Corpus,48.58240567365661,3.8832614421844482,82,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1280
1281,Do Standardized Tests Improve Education in America?,Whole Clean Corpus,67.9903048947482,4.219365119934082,148,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1281
1282,Do Standardized Tests Improve Education in America?,Whole Clean Corpus,34.53650030456902,3.5420167446136475,154,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1282
1283,Do Standardized Tests Improve Education in America?,Whole Clean Corpus,41.43144076754488,3.7240400314331055,176,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1283
1284,Do Standardized Tests Improve Education in America?,Whole Clean Corpus,54.45834222769046,3.997436046600342,72,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1284
1285,Do Standardized Tests Improve Education in America?,Whole Clean Corpus,36.89604882470537,3.6081044673919678,96,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1285
1286,Do Standardized Tests Improve Education in America?,Whole Clean Corpus,27.73580295153303,3.3227241039276123,151,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1286
1287,Do Standardized Tests Improve Education in America?,Whole Clean Corpus,281.4387921978185,5.6399149894714355,54,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1287
1288,Do Standardized Tests Improve Education in America?,Whole Clean Corpus,46.40820397965423,3.8374762535095215,128,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1288
1289,Do Standardized Tests Improve Education in America?,Whole Clean Corpus,32.19020722807358,3.4716622829437256,143,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1289
1290,Do Standardized Tests Improve Education in America?,Whole Clean Corpus,42.67219042844063,3.753547430038452,52,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1290
1291,Do Standardized Tests Improve Education in America?,Whole Clean Corpus,32.01914818229055,3.466334104537964,139,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1291
1292,Do Standardized Tests Improve Education in America?,Whole Clean Corpus,45.64200422471302,3.820828437805176,88,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1292
1293,Do Standardized Tests Improve Education in America?,Whole Clean Corpus,46.92119516090037,3.8484694957733154,178,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1293
1294,Do Standardized Tests Improve Education in America?,Whole Clean Corpus,34.93662478917095,3.5535356998443604,118,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1294
1295,Do Standardized Tests Improve Education in America?,Whole Clean Corpus,58.55912268814582,4.070036888122559,74,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1295
1296,Do Standardized Tests Improve Education in America?,Whole Clean Corpus,47.95926620040094,3.870352029800415,60,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1296
1297,Do Standardized Tests Improve Education in America?,Whole Clean Corpus,47.96030674027803,3.8703737258911133,186,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1297
1298,Do Standardized Tests Improve Education in America?,Whole Clean Corpus,55.53376079690417,4.016991138458252,145,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1298
1299,Do Standardized Tests Improve Education in America?,Whole Clean Corpus,40.90002274041925,3.7111306190490723,110,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1299
1300,Do Standardized Tests Improve Education in America?,Whole Clean Corpus,45.25327000601987,3.812274932861328,55,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1300
1301,Do Standardized Tests Improve Education in America?,Whole Clean Corpus,32.16203790259944,3.4707868099212646,138,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1301
1302,Do Standardized Tests Improve Education in America?,Whole Clean Corpus,40.599920462709505,3.703766107559204,109,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1302
1303,Do Standardized Tests Improve Education in America?,Whole Clean Corpus,39.5939798241867,3.6786770820617676,75,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1303
1304,Do Standardized Tests Improve Education in America?,Whole Clean Corpus,43.185491702256115,3.7655045986175537,124,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1304
1305,Do Standardized Tests Improve Education in America?,Whole Clean Corpus,26.460249477317916,3.2756435871124268,28,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1305
1306,Should Student Loan Debt Be Eliminated via Forgiveness or Bankruptcy?,Whole Clean Corpus,30.55759798856728,3.4196133613586426,122,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1306
1307,Should Student Loan Debt Be Eliminated via Forgiveness or Bankruptcy?,Whole Clean Corpus,87.4734163652615,4.471334934234619,75,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1307
1308,Should Student Loan Debt Be Eliminated via Forgiveness or Bankruptcy?,Whole Clean Corpus,26.994221528127422,3.2956228256225586,146,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1308
1309,Should Student Loan Debt Be Eliminated via Forgiveness or Bankruptcy?,Whole Clean Corpus,172.555212626043,5.150717258453369,15,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1309
1310,Should Student Loan Debt Be Eliminated via Forgiveness or Bankruptcy?,Whole Clean Corpus,43.93304116870757,3.7826666831970215,29,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1310
1311,Should Student Loan Debt Be Eliminated via Forgiveness or Bankruptcy?,Whole Clean Corpus,24.241302650762158,3.1880578994750977,110,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1311
1312,Should Student Loan Debt Be Eliminated via Forgiveness or Bankruptcy?,Whole Clean Corpus,41.21541048217529,3.7188122272491455,127,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L1312
